ID,Recipe_Title,Author,Recipe_URL,Servings,Type,Ingredient_Name,Weight,Unit,Publish_Date,Crawl_Time,site
F01-212,醬煮蓮藕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-212,null,調味料,醬油,2,又1/2大匙,2006-01-01,2025-11-20 17:31:54,ytower
F01-212,醬煮蓮藕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-212,null,調味料,酒,2,大匙,2006-01-01,2025-11-20 17:31:54,ytower
F01-212,醬煮蓮藕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-212,null,調味料,糖,1,大匙,2006-01-01,2025-11-20 17:31:54,ytower
F01-212,醬煮蓮藕,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-212,null,調味料,果糖,1,大匙,2006-01-01,2025-11-20 17:31:54,ytower
G02-1296,烤大餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1296,null,食材,中筋麵粉,300,公克,2016-01-30,2025-11-20 17:31:55,ytower
G02-1296,烤大餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1296,null,食材,細砂糖,30,公克,2016-01-30,2025-11-20 17:31:55,ytower
G02-1296,烤大餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1296,null,食材,酵母,4,公克,2016-01-30,2025-11-20 17:31:55,ytower
G02-1296,烤大餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1296,null,食材,泡打粉,3,公克,2016-01-30,2025-11-20 17:31:55,ytower
G02-1296,烤大餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G02-1296,null,食材,水,150,cc,2016-01-30,2025-11-20 17:31:55,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,食材,中筋麵粉,600,公克,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,食材,鹽,5,公克,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,食材,細砂糖,30,公克,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,食材,溫水70℃,350,cc,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,食材,蔥花,300,公克,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,調味料,A.沙拉油,2,大匙,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,調味料,白胡椒粉,1,茶匙,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,調味料,鹽,1,茶匙,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,調味料,B.鹽,,少許,2016-01-30,2025-11-20 17:31:56,ytower
F02-0774,宜蘭蔥餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0774,null,調味料,沙拉油,,少許,2016-01-30,2025-11-20 17:31:56,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,細味噌,1,大匙,2006-01-01,2025-11-20 17:31:57,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,甜辣醬,1,大匙,2006-01-01,2025-11-20 17:31:57,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,細砂糖,1/2,大匙,2006-01-01,2025-11-20 17:31:57,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,醬油,2,小匙,2006-01-01,2025-11-20 17:31:57,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,香油,1,小匙,2006-01-01,2025-11-20 17:31:57,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,水,2,大匙,2006-01-01,2025-11-20 17:31:57,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,"勾芡材料：
太白粉",1,大匙,2006-01-01,2025-11-20 17:31:57,ytower
I03-056,關東煮沾醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-056,null,食材,水,1,又1/2大匙,2006-01-01,2025-11-20 17:31:57,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,食材,板豆腐,2,塊,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,食材,蔥,20,公克,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,食材,薑,10,公克,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,食材,紅蘿蔔,10,公克,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,調味料,A.醬油,2,大匙,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,調味料,糖,1,茶匙,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,調味料,胡椒粉,1/4,茶匙,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,調味料,水,400,㏄,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,調味料,B.太白粉水,1,茶匙,2015-03-27,2025-11-20 17:31:59,ytower
D01-0434,醬燒豆腐,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0434,null,調味料,香油,1,茶匙,2015-03-27,2025-11-20 17:31:59,ytower
F01-1270,地瓜煎餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1270,null,食材,紅肉地瓜,200,公克,2015-07-16,2025-11-20 17:32:00,ytower
F01-1270,地瓜煎餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1270,null,食材,黃肉地瓜,200,公克,2015-07-16,2025-11-20 17:32:00,ytower
F01-1270,地瓜煎餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1270,null,食材,紫地瓜,200,公克,2015-07-16,2025-11-20 17:32:00,ytower
F01-1270,地瓜煎餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1270,null,食材,地瓜粉,70,公克,2015-07-16,2025-11-20 17:32:00,ytower
F01-1270,地瓜煎餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1270,null,食材,玉米粉,40,公克,2015-07-16,2025-11-20 17:32:00,ytower
F01-1270,地瓜煎餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1270,null,調味料,細砂糖,50,公克,2015-07-16,2025-11-20 17:32:00,ytower
F01-1270,地瓜煎餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1270,null,調味料,鹽,,少許,2015-07-16,2025-11-20 17:32:00,ytower
F03-0087,蒜炒花椰菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-0087,null,食材,白花椰菜,100,公克,2010-01-05,2025-11-20 17:32:01,ytower
F03-0087,蒜炒花椰菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-0087,null,食材,綠花椰菜,100,公克,2010-01-05,2025-11-20 17:32:01,ytower
F03-0087,蒜炒花椰菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-0087,null,食材,紅蘿蔔,30,公克,2010-01-05,2025-11-20 17:32:01,ytower
F03-0087,蒜炒花椰菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-0087,null,食材,蒜頭,2,顆,2010-01-05,2025-11-20 17:32:01,ytower
F03-0087,蒜炒花椰菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-0087,null,食材,橄欖油,1,茶匙,2010-01-05,2025-11-20 17:32:01,ytower
F03-0087,蒜炒花椰菜,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F03-0087,null,調味料,鹽,1/2,茶匙,2010-01-05,2025-11-20 17:32:01,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,食材,水餃皮,300,g,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,食材,青江菜,200,g,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,食材,胡蘿蔔,30,g,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,食材,香菇,30,g,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,食材,芹菜,20,g,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,食材,五香豆干,150,g,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,食材,薑,3,片,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,調味料,鹽,2,小匙,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,調味料,香菇精,1,小匙,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,調味料,糖,1,小匙,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,調味料,米酒,1,大匙,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,調味料,胡椒粉,,少許,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,調味料,太白粉,,少許,2006-11-29,2025-11-20 17:32:03,ytower
F02-0243,蔬菜素水餃,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0243,null,調味料,香油,,少許,2006-11-29,2025-11-20 17:32:03,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,食材,茄子,2,條,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,蒜末,5,公克,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,薑末,5,公克,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,辣椒末,5,公克,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,醬油膏,3,大匙,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,烏醋,1,小匙,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,糖,1/2,小匙,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,香油,1,小匙,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F04-0715,涼拌茄子,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0715,null,調味料,辣椒醬,1,小匙,2016-6-15 下午 03:36:00,2025-11-20 17:32:04,ytower
F02-0773,蔬菜蛋餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0773,null,食材,中筋麵粉,1/2,杯,2016-01-27,2025-11-20 17:32:07,ytower
F02-0773,蔬菜蛋餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0773,null,食材,水,1/2,杯,2016-01-27,2025-11-20 17:32:07,ytower
F02-0773,蔬菜蛋餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0773,null,食材,沙拉油,1,大匙,2016-01-27,2025-11-20 17:32:07,ytower
F02-0773,蔬菜蛋餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0773,null,食材,雞蛋,3,顆,2016-01-27,2025-11-20 17:32:07,ytower
F02-0773,蔬菜蛋餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0773,null,食材,高麗菜,100,公克,2016-01-27,2025-11-20 17:32:07,ytower
F02-0773,蔬菜蛋餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0773,null,食材,紅蘿蔔,30,公克,2016-01-27,2025-11-20 17:32:07,ytower
F02-0773,蔬菜蛋餅,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0773,null,食材,鹽,1/6,茶匙,2016-01-27,2025-11-20 17:32:07,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,食材,雞腿,1,支,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,食材,薑,10,公克,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,食材,大蒜,3,粒,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,調味料,鹽,1,小匙,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,調味料,鮮雞粉,1/2,小匙,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,調味料,細砂糖,1,小匙,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,調味料,米酒,1,大匙,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,調味料,冷開水,50,㏄,2009-10-19,2025-11-20 17:32:08,ytower
A03-1122,文昌油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1122,null,調味料,白胡椒粉,,少許,2009-10-19,2025-11-20 17:32:08,ytower
A03-1549,麻油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1549,null,食材,雞肉塊,900,公克,2013-01-03,2025-11-20 17:32:09,ytower
A03-1549,麻油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1549,null,食材,薑片,100,公克,2013-01-03,2025-11-20 17:32:09,ytower
A03-1549,麻油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1549,null,食材,黑麻油,3,大匙,2013-01-03,2025-11-20 17:32:09,ytower
A03-1549,麻油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1549,null,調味料,米酒,1200,㏄,2013-01-03,2025-11-20 17:32:09,ytower
A03-1549,麻油雞,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A03-1549,null,調味料,雞粉,,適量,2013-01-03,2025-11-20 17:32:09,ytower
H03-199,椰汁西米露,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H03-199,null,食材,西谷米,250,公克,2006-10-27,2025-11-20 17:32:12,ytower
H03-199,椰汁西米露,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H03-199,null,食材,椰漿,450,公克,2006-10-27,2025-11-20 17:32:12,ytower
H03-199,椰汁西米露,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H03-199,null,調味料,水,2000,㏄,2006-10-27,2025-11-20 17:32:12,ytower
H03-199,椰汁西米露,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H03-199,null,調味料,白糖,150,公克,2006-10-27,2025-11-20 17:32:12,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,食材,五花肉,300,公克,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,食材,杏鮑菇,300,公克,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,食材,青蔥,1,支,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,食材,薑,2,片,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,食材,八角,1,顆,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,食材,水,300,㏄,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,調味料,醬油,100,㏄,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,調味料,米酒,15,㏄,2010-10-28,2025-11-20 17:32:13,ytower
F06-0276,滷杏鮑菇,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F06-0276,null,調味料,糖,15,公克,2010-10-28,2025-11-20 17:32:13,ytower
H01-365,金門花生貢糖,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-365,null,食材,1.市售花生粉,1000,公克,2006-01-01,2025-11-20 17:32:14,ytower
H01-365,金門花生貢糖,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-365,null,食材,黑芝麻,,適量,2006-01-01,2025-11-20 17:32:14,ytower
H01-365,金門花生貢糖,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-365,null,食材,2.細砂糖,200,公克,2006-01-01,2025-11-20 17:32:14,ytower
H01-365,金門花生貢糖,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-365,null,食材,麥芽糖,100,公克,2006-01-01,2025-11-20 17:32:14,ytower
H01-365,金門花生貢糖,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-365,null,食材,鹽,3,公克,2006-01-01,2025-11-20 17:32:14,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,A.糯米粉,200,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,水,300,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,細砂糖,20,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,B.苦甜巧克力,60,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,鮮奶油,60,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,C.抹茶粉,15,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,水,60,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,麥芽糖,50,公克,2008-02-29,2025-11-20 17:32:16,ytower
G01-0825,日式烤麻糬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-0825,null,食材,細砂糖,30,公克,2008-02-29,2025-11-20 17:32:16,ytower
I03-525,蚵仔煎醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-525,null,食材,甜辣醬,8,大匙,2006-01-01,2025-11-20 17:32:17,ytower
I03-525,蚵仔煎醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-525,null,食材,醬油膏,3,大匙,2006-01-01,2025-11-20 17:32:17,ytower
I03-525,蚵仔煎醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-525,null,食材,味噌,3,大匙,2006-01-01,2025-11-20 17:32:17,ytower
I03-525,蚵仔煎醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-525,null,食材,白砂糖,2,大匙,2006-01-01,2025-11-20 17:32:17,ytower
I03-525,蚵仔煎醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-525,null,食材,梅子粉,1,大匙,2006-01-01,2025-11-20 17:32:17,ytower
I03-525,蚵仔煎醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-525,null,食材,太白粉,3,大匙,2006-01-01,2025-11-20 17:32:17,ytower
I03-525,蚵仔煎醬,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=I03-525,null,食材,冷開水,1,杯,2006-01-01,2025-11-20 17:32:17,ytower
H01-362,嘉義方塊酥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-362,null,食材,"油皮1：
鹽",5,公克,2006-01-01,2025-11-20 17:32:18,ytower
H01-362,嘉義方塊酥,null,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H01-362,null,食材,中筋麵粉,600,公克,2006-01-01,2025-11-20 17:32:18,ytower
